sentence_index,sentence,phrase,phrase_id,sentiment_value,sentiment_class,sentiment_cls_value,splitset_label
9531,A thriller without thrills and a mystery devoid of urgent questions .,A thriller without thrills and a mystery devoid of urgent questions .,182060,0.33333,Negative,1,1
9533,The film is hampered by its predictable plot and paper-thin supporting characters .,The film is hampered by its predictable plot and paper-thin supporting characters .,188195,0.25,Negative,1,1
9534,"Jonah is only so-so ... the addition of a biblical message will either improve the film for you , or it will lessen it .","Jonah is only so-so ... the addition of a biblical message will either improve the film for you , or it will lessen it .",185506,0.56944,Neutral,2,1
9535,An excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay .,An excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay .,182407,0.25,Negative,1,1
9536,"How many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?","How many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?",184520,0.27778,Negative,1,1
9537,"There are some laughs in this movie , but Williams ' anarchy gets tiresome , the satire is weak .","There are some laughs in this movie , but Williams ' anarchy gets tiresome , the satire is weak .",188888,0.27778,Negative,1,1
9538,As steamy as last week 's pork dumplings .,As steamy as last week 's pork dumplings .,182614,0.19444,Very_Negative,0,1
9539,The somber pacing and lack of dramatic fireworks make Green Dragon seem more like medicine than entertainment .,The somber pacing and lack of dramatic fireworks make Green Dragon seem more like medicine than entertainment .,188686,0.18056,Very_Negative,0,1
9540,The filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n't much care about .,The filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n't much care about .,188234,0.30556,Negative,1,1
9541,"Another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures .","Another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures .",182489,0.055556,Very_Negative,0,1
9542,This strenuously unfunny Showtime deserves the hook .,This strenuously unfunny Showtime deserves the hook .,189092,0.18056,Very_Negative,0,1
9543,"The whole thing 's fairly lame , making it par for the course for Disney sequels .","The whole thing 's fairly lame , making it par for the course for Disney sequels .",188768,0.29167,Negative,1,1
9544,... its solemn pretension prevents us from sharing the awe in which it holds itself .,... its solemn pretension prevents us from sharing the awe in which it holds itself .,181319,0.34722,Negative,1,1
9546,"If Disney 's Cinderella proved that ' a dream is a wish your heart makes , ' then Cinderella II proves that a nightmare is a wish a studio 's wallet makes .","If Disney 's Cinderella proved that ' a dream is a wish your heart makes , ' then Cinderella II proves that a nightmare is a wish a studio 's wallet makes .",184780,0.33333,Negative,1,1
9547,"Features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory .","Features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory .",183898,0.055556,Very_Negative,0,1
9548,"With Rare Birds , as with The Shipping News before it , an attempt is made to transplant a Hollywood star into Newfoundland 's wild soil -- and The Rock once again resists the intrusion .","With Rare Birds , as with The Shipping News before it , an attempt is made to transplant a Hollywood star into Newfoundland 's wild soil -- and The Rock once again resists the intrusion .",189770,0.43056,Neutral,2,1
9549,Nothing about this movie works .,Nothing about this movie works .,186469,0.125,Very_Negative,0,1
9550,"If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic Heaven will quite likely be more like hell .","If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic Heaven will quite likely be more like hell .",184812,0.47222,Neutral,2,1
9551,A spooky yarn of demonic doings on the high seas that works better the less the brain is engaged .,A spooky yarn of demonic doings on the high seas that works better the less the brain is engaged .,182023,0.375,Negative,1,1
9552,None of Birthday Girl 's calculated events take us by surprise ...,None of Birthday Girl 's calculated events take us by surprise ...,186409,0.25,Negative,1,1
9553,"Are monsters born , or made ?","Are monsters born , or made ?",182551,0.5,Neutral,2,1
9554,"Lisa Rinzler 's cinematography may be lovely , but Love Liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension .","Lisa Rinzler 's cinematography may be lovely , but Love Liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension .",185836,0.20833,Negative,1,1
9555,"The narrator and the other characters try to convince us that acting transfigures Esther , but she 's never seen speaking on stage ; one feels cheated , and Esther seems to remain an unchanged dullard .","The narrator and the other characters try to convince us that acting transfigures Esther , but she 's never seen speaking on stage ; one feels cheated , and Esther seems to remain an unchanged dullard .",188473,0.26389,Negative,1,1
9556,It 's exactly the kind of movie Toback 's detractors always accuse him of making .,It 's exactly the kind of movie Toback 's detractors always accuse him of making .,185108,0.36111,Negative,1,1
9557,"With the dog days of August upon us , think of this dog of a movie as the cinematic equivalent of high humidity .","With the dog days of August upon us , think of this dog of a movie as the cinematic equivalent of high humidity .",189809,0.38889,Negative,1,1
9558,Less about Shakespeare than the spawn of fools who saw Quentin Tarantino 's handful of raucous gangster films and branched out into their own pseudo-witty copycat interpretations .,Less about Shakespeare than the spawn of fools who saw Quentin Tarantino 's handful of raucous gangster films and branched out into their own pseudo-witty copycat interpretations .,185736,0.48611,Neutral,2,1
9560,"This rather unfocused , all-over-the-map movie would be a lot better if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor .","This rather unfocused , all-over-the-map movie would be a lot better if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor .",189075,0.33333,Negative,1,1
9561,"Takes a clunky TV-movie approach to detailing a chapter in the life of the celebrated Irish playwright , poet and drinker .","Takes a clunky TV-movie approach to detailing a chapter in the life of the celebrated Irish playwright , poet and drinker .",187676,0.22222,Negative,1,1
9562,"Not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy Hollywood at its laziest .","Not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy Hollywood at its laziest .",186453,0.11111,Very_Negative,0,1
9563,"A shame that Stealing Harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable .","A shame that Stealing Harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable .",181981,0.11111,Very_Negative,0,1
9564,Nearly every attempt at humor here is DOA .,Nearly every attempt at humor here is DOA .,186286,0.11111,Very_Negative,0,1
9565,Collapses under its own meager weight .,Collapses under its own meager weight .,183159,0.25,Negative,1,1
9566,"This is mild-mannered , been-there material given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous .","This is mild-mannered , been-there material given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous .",189001,0.55556,Neutral,2,1
9567,"If you adored The Full Monty so resoundingly that you 're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained .","If you adored The Full Monty so resoundingly that you 're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained .",184836,0.5,Neutral,2,1
9568,Technically and artistically inept .,Technically and artistically inept .,187702,0.22222,Negative,1,1
9569,"Those who are only mildly curious , I fear , will be put to sleep or bewildered by the artsy and often pointless visuals .","Those who are only mildly curious , I fear , will be put to sleep or bewildered by the artsy and often pointless visuals .",189116,0.22222,Negative,1,1
9570,"Though Tom Shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance .","Though Tom Shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance .",189129,0.30556,Negative,1,1
9571,"A long , dull procession of despair , set to cello music culled from a minimalist funeral .","A long , dull procession of despair , set to cello music culled from a minimalist funeral .",181790,0.11111,Very_Negative,0,1
9572,"Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but I believe a movie can be mindless without being the peak of all things insipid .","Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but I believe a movie can be mindless without being the peak of all things insipid .",182989,0.19444,Very_Negative,0,1
9573,Death might be a release .,Death might be a release .,183317,0.23611,Negative,1,1
9575,"No , even that 's too committed .","No , even that 's too committed .",225142,0.30556,Negative,1,1
9576,He gets his secretary to fax it . '',He gets his secretary to fax it . '',223620,0.48611,Neutral,2,1
9577,"Sodden and glum , even in those moments where it 's supposed to feel funny and light .","Sodden and glum , even in those moments where it 's supposed to feel funny and light .",187403,0.27778,Negative,1,1
9578,"Priggish , lethargically paced parable of renewal .","Priggish , lethargically paced parable of renewal .",186783,0.16667,Very_Negative,0,1
9579,A beautifully shot but dull and ankle-deep ` epic . ',A beautifully shot but dull and ankle-deep ` epic . ',181525,0.38889,Negative,1,1
9580,"Even with its $ 50-million US budget , Pinocchio never quite achieves the feel of a fanciful motion picture .","Even with its $ 50-million US budget , Pinocchio never quite achieves the feel of a fanciful motion picture .",183763,0.29167,Negative,1,1
9581,"This is a third-person story now , told by Hollywood , and much more ordinary for it .","This is a third-person story now , told by Hollywood , and much more ordinary for it .",188992,0.33333,Negative,1,1
9582,"The filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .","The filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",188233,0.61111,Positive,3,1
9583,"Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .","Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .",189886,0.23611,Negative,1,1
9584,"The characters are interesting and the relationship between Yosuke and Saeko is worth watching as it develops , but there 's not enough to the story to fill two hours .","The characters are interesting and the relationship between Yosuke and Saeko is worth watching as it develops , but there 's not enough to the story to fill two hours .",188020,0.45833,Neutral,2,1
9585,"Very well made , but does n't generate a lot of tension .","Very well made , but does n't generate a lot of tension .",189396,0.56944,Neutral,2,1
9586,Like being invited to a classy dinner soiree and not knowing anyone .,Like being invited to a classy dinner soiree and not knowing anyone .,224633,0.43056,Neutral,2,1
9587,"You leave the same way you came -- a few tasty morsels under your belt , but no new friends .","You leave the same way you came -- a few tasty morsels under your belt , but no new friends .",189937,0.36111,Negative,1,1
9588,It 's depressing to see how far Herzog has fallen .,It 's depressing to see how far Herzog has fallen .,185100,0.25,Negative,1,1
9589,"The question hanging over The Time Machine is not , as the main character suggests , ` what if ? '","The question hanging over The Time Machine is not , as the main character suggests , ` what if ? '",226456,0.5,Neutral,2,1
9590,"but rather , ` How can you charge money for this ? '","but rather , ` How can you charge money for this ? '",229522,0.055556,Very_Negative,0,1
9591,Millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .,Millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .,186134,0.25,Negative,1,1
9592,"`` Freaky Friday , '' it 's not .","`` Freaky Friday , '' it 's not .",227491,0.33333,Negative,1,1
9593,"Perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated .","Perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated .",186668,0.30556,Negative,1,1
9594,"Although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success .","Although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success .",182287,0.375,Negative,1,1
9595,"In this film , Aussie David Caesar channels the not-quite-dead career of Guy Ritchie .","In this film , Aussie David Caesar channels the not-quite-dead career of Guy Ritchie .",184921,0.55556,Neutral,2,1
9596,"Maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back .","Maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back .",186053,0.041667,Very_Negative,0,1
9597,"The characterizations and dialogue lack depth or complexity , with the ironic exception of Scooter .","The characterizations and dialogue lack depth or complexity , with the ironic exception of Scooter .",188008,0.30556,Negative,1,1
9598,This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .,This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .,226640,0.54167,Neutral,2,1
9599,"For the rest of us , sitting through Dahmer 's two hours amounts to little more than punishment .","For the rest of us , sitting through Dahmer 's two hours amounts to little more than punishment .",223410,0.15278,Very_Negative,0,1
9600,Narc can only remind us of brilliant crime dramas without becoming one itself .,Narc can only remind us of brilliant crime dramas without becoming one itself .,186276,0.48611,Neutral,2,1
9601,"Somewhere inside the mess that is World Traveler , there is a mediocre movie trying to get out .","Somewhere inside the mess that is World Traveler , there is a mediocre movie trying to get out .",187456,0.30556,Negative,1,1
9602,A tedious parable about honesty and good sportsmanship .,A tedious parable about honesty and good sportsmanship .,182051,0.5,Neutral,2,1
9603,"Its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film .","Its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film .",185411,0.58333,Neutral,2,1
9604,An artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .,An artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .,182371,0.30556,Negative,1,1
9605,"The movie 's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director Michel Gondry restate it to the point of ridiculousness .","The movie 's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director Michel Gondry restate it to the point of ridiculousness .",188401,0.19444,Very_Negative,0,1
9606,A glossy knock-off of a B-movie revenge flick .,A glossy knock-off of a B-movie revenge flick .,181715,0.58333,Neutral,2,1
9607,"... expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape .","... expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape .",181305,0.38889,Negative,1,1
9608,It 's just plain boring .,It 's just plain boring .,185136,0.45833,Neutral,2,1
9609,"Sad nonsense , this .","Sad nonsense , this .",187064,0.23611,Negative,1,1
9610,But not without cheesy fun factor .,But not without cheesy fun factor .,222790,0.63889,Positive,3,1
9611,One of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time .,One of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time .,186574,0.22222,Negative,1,1
9612,Really dumb but occasionally really funny .,Really dumb but occasionally really funny .,186863,0.56944,Neutral,2,1
9613,"The movie wavers between Hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .","The movie wavers between Hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .",188458,0.31944,Negative,1,1
9614,The director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .,The director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .,188073,0.20833,Negative,1,1
9616,"The satire is unfocused , while the story goes nowhere .","The satire is unfocused , while the story goes nowhere .",188622,0.15278,Very_Negative,0,1
9617,They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .,They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .,188930,0.29167,Negative,1,1
9619,"Reyes ' directorial debut has good things to offer , but ultimately it 's undone by a sloppy script","Reyes ' directorial debut has good things to offer , but ultimately it 's undone by a sloppy script",186936,0.22222,Negative,1,1
9620,"If you 're over 25 , have an IQ over 90 , and have a driver 's license , you should be able to find better entertainment .","If you 're over 25 , have an IQ over 90 , and have a driver 's license , you should be able to find better entertainment .",184832,0.16667,Very_Negative,0,1
9621,The darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil .,The darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil .,188064,0.25,Negative,1,1
9622,... the picture 's cleverness is ironically muted by the very people who are intended to make it shine .,... the picture 's cleverness is ironically muted by the very people who are intended to make it shine .,3480,0.47222,Neutral,2,1
9623,"Never does `` Lilo & Stitch '' reach the emotion or timelessness of Disney 's great past , or even that of more recent successes such as `` Mulan '' or `` Tarzan . ''","Never does `` Lilo & Stitch '' reach the emotion or timelessness of Disney 's great past , or even that of more recent successes such as `` Mulan '' or `` Tarzan . ''",225109,0.38889,Negative,1,1
9624,One of those so-so films that could have been much better .,One of those so-so films that could have been much better .,186578,0.29167,Negative,1,1
9625,"Crossroads feels like a teenybopper Ed Wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .","Crossroads feels like a teenybopper Ed Wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .",183236,0.097222,Very_Negative,0,1
9626,"Fails to satisfactorily exploit its gender politics , genre thrills or inherent humor .","Fails to satisfactorily exploit its gender politics , genre thrills or inherent humor .",183842,0.25,Negative,1,1
9627,"Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots .","Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots .",184968,0.38889,Negative,1,1
9628,"Cacoyannis ' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .","Cacoyannis ' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .",182983,0.38889,Negative,1,1
9629,"It has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline .","It has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline .",185285,0.29167,Negative,1,1
9630,It appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept .,It appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept .,185249,0.13889,Very_Negative,0,1
9631,Less a heartfelt appeal for the handicapped than a nice Belgian waffle .,Less a heartfelt appeal for the handicapped than a nice Belgian waffle .,185732,0.44444,Neutral,2,1
9632,"It 's not helpful to listen to extremist name-calling , regardless of whether you think Kissinger was a calculating fiend or just a slippery self-promoter .","It 's not helpful to listen to extremist name-calling , regardless of whether you think Kissinger was a calculating fiend or just a slippery self-promoter .",185168,0.20833,Negative,1,1
9633,Abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .,Abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .,182136,0.34722,Negative,1,1
9634,"The only problem is that , by the end , no one in the audience or the film seems to really care .","The only problem is that , by the end , no one in the audience or the film seems to really care .",188491,0.125,Very_Negative,0,1
9635,"No Such Thing is sort of a minimalist Beauty and the Beast , but in this case the Beast should definitely get top billing .","No Such Thing is sort of a minimalist Beauty and the Beast , but in this case the Beast should definitely get top billing .",225154,0.94444,Very_Positive,4,1
9636,Robert John Burke as The Monster horns in and steals the show .,Robert John Burke as The Monster horns in and steals the show .,225638,0.65278,Positive,3,1
9637,"Due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer .","Due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer .",183587,0.11111,Very_Negative,0,1
9639,"While it may not add up to the sum of its parts , Holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .","While it may not add up to the sum of its parts , Holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .",189692,0.69444,Positive,3,1
9640,An overwrought Taiwanese soaper about three people and their mixed-up relationship .,An overwrought Taiwanese soaper about three people and their mixed-up relationship .,182438,0.40278,Neutral,2,1
9641,"Nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release .","Nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release .",186407,0.16667,Very_Negative,0,1
9642,"A thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` The Thing ' and a geriatric ` Scream . '","A thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` The Thing ' and a geriatric ` Scream . '",222102,0.013889,Very_Negative,0,1
9643,... another example of how Sandler is losing his touch .,... another example of how Sandler is losing his touch .,181298,0.20833,Negative,1,1
9644,"Nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams .","Nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams .",186484,0.16667,Very_Negative,0,1
9645,What goes on for the 110 minutes of `` Panic Room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .,What goes on for the 110 minutes of `` Panic Room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .,227050,0.31944,Negative,1,1
9646,The plot 's contrivances are uncomfortably strained .,The plot 's contrivances are uncomfortably strained .,188543,0.25,Negative,1,1
9647,Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .,Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .,184255,0.069444,Very_Negative,0,1
9648,"Schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ...","Schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ...",187143,0.38889,Negative,1,1
9649,"Its simplicity puts an exclamation point on the fact that this is n't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .","Its simplicity puts an exclamation point on the fact that this is n't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .",185409,0.23611,Negative,1,1
9650,By the final whistle you 're convinced that this Mean Machine was a decent TV outing that just does n't have big screen magic .,By the final whistle you 're convinced that this Mean Machine was a decent TV outing that just does n't have big screen magic .,182972,0.36111,Negative,1,1
9651,To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .,To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .,189185,0.083333,Very_Negative,0,1
9652,"A film of empty , fetishistic violence in which murder is casual and fun .","A film of empty , fetishistic violence in which murder is casual and fun .",181679,0.15278,Very_Negative,0,1
9653,Pretend it 's a werewolf itself by avoiding eye contact and walking slowly away .,Pretend it 's a werewolf itself by avoiding eye contact and walking slowly away .,225508,0.33333,Negative,1,1
9654,"It 's fun , but it 's a real howler .","It 's fun , but it 's a real howler .",224175,0.625,Positive,3,1
9655,"Some fine acting , but ultimately a movie with no reason for being .","Some fine acting , but ultimately a movie with no reason for being .",187421,0.27778,Negative,1,1
9656,"It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .","It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .",185104,0.22222,Negative,1,1
9657,"A waterlogged version of ` Fatal Attraction ' for the teeny-bopper set ... a sad , soggy potboiler that wastes the talents of its attractive young leads .","A waterlogged version of ` Fatal Attraction ' for the teeny-bopper set ... a sad , soggy potboiler that wastes the talents of its attractive young leads .",182089,0.22222,Negative,1,1
9658,It tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did .,It tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did .,185364,0.43056,Neutral,2,1
9659,"Sweet gentle Jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?","Sweet gentle Jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?",187647,0.30556,Negative,1,1
9660,"It 's not the worst comedy of the year , but it certainly wo n't win any honors .","It 's not the worst comedy of the year , but it certainly wo n't win any honors .",185176,0.40278,Neutral,2,1
9661,"This is for the most part a useless movie , even with a great director at the helm .","This is for the most part a useless movie , even with a great director at the helm .",188999,0.20833,Negative,1,1
9662,"A loud , witless mess that has none of the charm and little of the intrigue from the TV series .","A loud , witless mess that has none of the charm and little of the intrigue from the TV series .",181807,0.11111,Very_Negative,0,1
9663,"Even on its own ludicrous terms , The Sum of All Fears generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series .","Even on its own ludicrous terms , The Sum of All Fears generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series .",183757,0.18056,Very_Negative,0,1
9665,"As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .","As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .",182608,0.13889,Very_Negative,0,1
9666,"Sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist Japanese jokes .","Sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist Japanese jokes .",187321,0.43056,Neutral,2,1
9667,"Where Tom Green stages his gags as assaults on America 's knee-jerk moral sanctimony , Jackass lacks aspirations of social upheaval .","Where Tom Green stages his gags as assaults on America 's knee-jerk moral sanctimony , Jackass lacks aspirations of social upheaval .",189651,0.22222,Negative,1,1
9668,More of an intriguing curiosity than a gripping thriller .,More of an intriguing curiosity than a gripping thriller .,186162,0.43056,Neutral,2,1
9669,"The April 2002 instalment of the American War for Independence , complete with loads of CGI and bushels of violence , but not a drop of human blood .","The April 2002 instalment of the American War for Independence , complete with loads of CGI and bushels of violence , but not a drop of human blood .",187751,0.38889,Negative,1,1
9670,"Contains all the substance of a Twinkie -- easy to swallow , but scarcely nourishing .","Contains all the substance of a Twinkie -- easy to swallow , but scarcely nourishing .",183188,0.31944,Negative,1,1
9671,Return to Neverland manages to straddle the line between another classic for the company and just another run-of-the-mill Disney sequel intended for the home video market .,Return to Neverland manages to straddle the line between another classic for the company and just another run-of-the-mill Disney sequel intended for the home video market .,186920,0.375,Negative,1,1
9672,Rarely does a film so graceless and devoid of merit as this one come along .,Rarely does a film so graceless and devoid of merit as this one come along .,186851,0.19444,Very_Negative,0,1
9673,"It 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue .","It 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue .",185038,0.30556,Negative,1,1
9674,"On a certain base level , Blue Crush delivers what it promises , just not well enough to recommend it .","On a certain base level , Blue Crush delivers what it promises , just not well enough to recommend it .",186522,0.43056,Neutral,2,1
9675,The colorful Masseur wastes its time on mood rather than riding with the inherent absurdity of Ganesh 's rise up the social ladder .,The colorful Masseur wastes its time on mood rather than riding with the inherent absurdity of Ganesh 's rise up the social ladder .,188038,0.36111,Negative,1,1
9676,"... an incredibly heavy-handed , manipulative dud that feels all too familiar .","... an incredibly heavy-handed , manipulative dud that feels all too familiar .",181296,0.11111,Very_Negative,0,1
9677,"Wimps out by going for that PG-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .","Wimps out by going for that PG-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .",189758,0.31944,Negative,1,1
9678,Trapped presents a frightening and compelling ` What if ? ',Trapped presents a frightening and compelling ` What if ? ',226809,0.61111,Positive,3,1
9679,"scenario that will give most parents pause ... Then , something terrible happens .","scenario that will give most parents pause ... Then , something terrible happens .",235479,0.43056,Neutral,2,1
9680,"Madonna has made herself over so often now , there 's apparently nothing left to work with , sort of like Michael Jackson 's nose .","Madonna has made herself over so often now , there 's apparently nothing left to work with , sort of like Michael Jackson 's nose .",185949,0.18056,Very_Negative,0,1
9681,"Never having seen the first two films in the series , I ca n't compare Friday After Next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .","Never having seen the first two films in the series , I ca n't compare Friday After Next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .",186316,0.18056,Very_Negative,0,1
9682,"The story is lacking any real emotional impact , and the plot is both contrived and cliched .","The story is lacking any real emotional impact , and the plot is both contrived and cliched .",188715,0.15278,Very_Negative,0,1
9683,"A depraved , incoherent , instantly disposable piece of hackery .","A depraved , incoherent , instantly disposable piece of hackery .",181599,0.11111,Very_Negative,0,1
